stage,pooling,control,seed,attribute_id,attribute_name,attribute_group,train_observed,train_positive,train_negative,train_prevalence,validation_observed,validation_positive,validation_negative,threshold_selected_on_train,auroc,f1,train_loss
vision.middle,mean,random_projection,1,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,3.3273508548736572,0.3609022556390977,0.12121212121212122,0.02394147589802742
vision.middle,mean,random_projection,1,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,2.9972481727600098,0.6392592592592593,0.3181818181818182,0.02394147589802742
vision.middle,mean,random_projection,1,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,3.2706820964813232,0.5021520803443329,0.3793103448275862,0.02394147589802742
vision.middle,mean,random_projection,1,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,3.252068281173706,0.5808477237048666,0.16216216216216217,0.02394147589802742
vision.middle,mean,random_projection,1,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,8.966458320617676,0.823943661971831,0.75,0.02394147589802742
vision.middle,mean,random_projection,1,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,2.9872279167175293,0.6421356421356421,0.5423728813559322,0.02394147589802742
vision.middle,mean,random_projection,1,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,3.451838970184326,0.449317738791423,0.21052631578947367,0.02394147589802742
vision.middle,mean,random_projection,1,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,3.2191529273986816,0.5130718954248366,0.35,0.02394147589802742
vision.middle,mean,random_projection,1,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,3.0978055000305176,0.7092307692307692,0.47619047619047616,0.02394147589802742
vision.middle,mean,random_projection,1,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,3.828369140625,0.4565677966101695,0.06666666666666667,0.02394147589802742
vision.middle,mean,random_projection,1,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,3.814033269882202,0.5699588477366255,0.26666666666666666,0.02394147589802742
vision.middle,mean,random_projection,1,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,3.4156408309936523,0.4967032967032967,0.14285714285714285,0.02394147589802742
vision.middle,mean,random_projection,1,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,2.7885122299194336,0.5322455322455323,0.20833333333333334,0.02394147589802742
vision.middle,mean,random_projection,1,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,2.90065598487854,0.5997536945812808,0.22857142857142856,0.02394147589802742
vision.middle,mean,random_projection,2,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,5.243741035461426,0.4861111111111111,0.10526315789473684,0.025097191333770752
vision.middle,mean,random_projection,2,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,4.347978115081787,0.771689497716895,0.3076923076923077,0.025097191333770752
vision.middle,mean,random_projection,2,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,2.5074329376220703,0.523109243697479,0.3333333333333333,0.025097191333770752
vision.middle,mean,random_projection,2,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,2.9860048294067383,0.5298701298701298,0.35,0.025097191333770752
vision.middle,mean,random_projection,2,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,3.9198150634765625,0.5015151515151515,0.08695652173913043,0.025097191333770752
vision.middle,mean,random_projection,2,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,3.432209014892578,0.6082949308755761,0.3870967741935484,0.025097191333770752
vision.middle,mean,random_projection,2,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,2.9570517539978027,0.49375,0.16216216216216217,0.025097191333770752
vision.middle,mean,random_projection,2,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,3.1913681030273438,0.7887667887667887,0.5454545454545454,0.025097191333770752
vision.middle,mean,random_projection,2,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,3.1587538719177246,0.587991718426501,0.09090909090909091,0.025097191333770752
vision.middle,mean,random_projection,2,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,4.822866439819336,0.43663594470046085,0.08333333333333333,0.025097191333770752
vision.middle,mean,random_projection,2,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,3.1673641204833984,0.4228855721393035,0.0,0.025097191333770752
vision.middle,mean,random_projection,2,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,3.2219715118408203,0.5515222482435597,0.07142857142857142,0.025097191333770752
vision.middle,mean,random_projection,2,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,3.225571870803833,0.5103383458646616,0.16666666666666666,0.025097191333770752
vision.middle,mean,random_projection,2,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,3.050469160079956,0.5474074074074075,0.2608695652173913,0.025097191333770752
vision.middle,mean,random_projection,2,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,3.359463691711426,0.5028694404591105,0.36363636363636365,0.025097191333770752
vision.middle,mean,random_projection,2,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,3.751122236251831,0.6075353218210361,0.32653061224489793,0.025097191333770752
vision.middle,mean,random_projection,2,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,4.644078731536865,0.7570422535211268,0.14285714285714285,0.025097191333770752
vision.middle,mean,random_projection,2,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,3.3778257369995117,0.6082251082251082,0.48148148148148145,0.025097191333770752
vision.middle,mean,random_projection,2,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,3.76596736907959,0.47076023391812866,0.3783783783783784,0.025097191333770752
vision.middle,mean,random_projection,2,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,2.8720905780792236,0.5277777777777778,0.3333333333333333,0.025097191333770752
vision.middle,mean,random_projection,2,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,3.2364635467529297,0.7353846153846154,0.3333333333333333,0.025097191333770752
vision.middle,mean,random_projection,2,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,3.3237977027893066,0.4851694915254237,0.29411764705882354,0.025097191333770752
vision.middle,mean,random_projection,2,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,2.9111008644104004,0.507201646090535,0.30303030303030304,0.025097191333770752
vision.middle,mean,random_projection,2,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,3.868725538253784,0.4967032967032967,0.17391304347826086,0.025097191333770752
vision.middle,mean,random_projection,2,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,2.7358598709106445,0.48096348096348096,0.32,0.025097191333770752
vision.middle,mean,random_projection,2,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,2.829592227935791,0.4852216748768473,0.1935483870967742,0.025097191333770752
vision.late,mean,primary,0,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,6.391427993774414,0.8472222222222222,0.26666666666666666,0.009331836365163326
vision.late,mean,primary,0,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,4.985820293426514,0.9817351598173516,0.42857142857142855,0.009331836365163326
vision.late,mean,primary,0,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.908963203430176,0.6911764705882353,0.3829787234042553,0.009331836365163326
vision.late,mean,primary,0,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,5.719340801239014,0.7982683982683982,0.5,0.009331836365163326
vision.late,mean,primary,0,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,8.648133277893066,0.5651515151515152,0.0,0.009331836365163326
vision.late,mean,primary,0,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.710028171539307,0.7131336405529954,0.56,0.009331836365163326
vision.late,mean,primary,0,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,4.252696990966797,0.7291666666666666,0.35714285714285715,0.009331836365163326
vision.late,mean,primary,0,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,5.024538040161133,0.778998778998779,0.48,0.009331836365163326
vision.late,mean,primary,0,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,5.860537528991699,0.505175983436853,0.0,0.009331836365163326
vision.late,mean,primary,0,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,6.226040363311768,0.6002304147465438,0.3076923076923077,0.009331836365163326
vision.late,mean,primary,0,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,6.805283546447754,0.4925373134328358,0.1,0.009331836365163326
vision.late,mean,primary,0,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,6.2118730545043945,0.5995316159250585,0.09090909090909091,0.009331836365163326
vision.late,mean,primary,0,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,5.009840488433838,0.5159774436090225,0.16,0.009331836365163326
vision.late,mean,primary,0,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.384048938751221,0.6103703703703703,0.4166666666666667,0.009331836365163326
vision.late,mean,primary,0,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.693660736083984,0.6535150645624104,0.4482758620689655,0.009331836365163326
vision.late,mean,primary,0,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.410778999328613,0.5769230769230769,0.2564102564102564,0.009331836365163326
vision.late,mean,primary,0,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,6.850388526916504,1.0,0.8,0.009331836365163326
vision.late,mean,primary,0,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.846271991729736,0.6457431457431457,0.4230769230769231,0.009331836365163326
vision.late,mean,primary,0,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,4.241513252258301,0.5614035087719298,0.27586206896551724,0.009331836365163326
vision.late,mean,primary,0,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.169206619262695,0.6968954248366013,0.47368421052631576,0.009331836365163326
vision.late,mean,primary,0,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,4.001513481140137,0.8261538461538461,0.42105263157894735,0.009331836365163326
vision.late,mean,primary,0,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,5.052978515625,0.399364406779661,0.14814814814814814,0.009331836365163326
vision.late,mean,primary,0,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,4.986115455627441,0.7057613168724279,0.48,0.009331836365163326
vision.late,mean,primary,0,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.594235897064209,0.7802197802197802,0.5555555555555556,0.009331836365163326
vision.late,mean,primary,0,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.623414039611816,0.5532245532245532,0.27906976744186046,0.009331836365163326
vision.late,mean,primary,0,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.53949499130249,0.5615763546798029,0.36363636363636365,0.009331836365163326
vision.late,mean,primary,1,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,6.857532501220703,0.8263888888888888,0.25,0.009556061588227749
vision.late,mean,primary,1,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,4.954389572143555,0.9817351598173516,0.42857142857142855,0.009556061588227749
vision.late,mean,primary,1,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.980025291442871,0.6911764705882353,0.391304347826087,0.009556061588227749
vision.late,mean,primary,1,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,5.441605567932129,0.793939393939394,0.5,0.009556061588227749
vision.late,mean,primary,1,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,8.987067222595215,0.5878787878787879,0.13333333333333333,0.009556061588227749
vision.late,mean,primary,1,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.621747970581055,0.7016129032258065,0.5833333333333334,0.009556061588227749
vision.late,mean,primary,1,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,4.134011745452881,0.721875,0.35714285714285715,0.009556061588227749
vision.late,mean,primary,1,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,5.261225700378418,0.7802197802197802,0.48,0.009556061588227749
vision.late,mean,primary,1,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,5.623847484588623,0.4989648033126294,0.0,0.009556061588227749
vision.late,mean,primary,1,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,6.349091053009033,0.5622119815668203,0.3076923076923077,0.009556061588227749
vision.late,mean,primary,1,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,6.376547813415527,0.4842454394693201,0.1,0.009556061588227749
vision.late,mean,primary,1,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,6.081633567810059,0.6053864168618267,0.18181818181818182,0.009556061588227749
vision.late,mean,primary,1,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,5.108621120452881,0.5244360902255639,0.16,0.009556061588227749
vision.late,mean,primary,1,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.865957736968994,0.6037037037037037,0.40816326530612246,0.009556061588227749
vision.late,mean,primary,1,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.893679141998291,0.6434720229555236,0.4745762711864407,0.009556061588227749
vision.late,mean,primary,1,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.77446174621582,0.5894819466248038,0.2564102564102564,0.009556061588227749
vision.late,mean,primary,1,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,6.000436305999756,1.0,0.7272727272727273,0.009556061588227749
vision.late,mean,primary,1,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.794999599456787,0.6457431457431457,0.39215686274509803,0.009556061588227749
vision.late,mean,primary,1,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,4.141074180603027,0.5672514619883041,0.27586206896551724,0.009556061588227749
vision.late,mean,primary,1,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.107421875,0.6887254901960784,0.47368421052631576,0.009556061588227749
vision.late,mean,primary,1,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,4.1346330642700195,0.8107692307692308,0.42105263157894735,0.009556061588227749
vision.late,mean,primary,1,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,5.303295135498047,0.4141949152542373,0.14814814814814814,0.009556061588227749
vision.late,mean,primary,1,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,5.011001110076904,0.7129629629629629,0.48,0.009556061588227749
vision.late,mean,primary,1,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.584839820861816,0.7692307692307693,0.5263157894736842,0.009556061588227749
vision.late,mean,primary,1,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.648569107055664,0.5524475524475524,0.27906976744186046,0.009556061588227749
vision.late,mean,primary,1,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.7575836181640625,0.5689655172413793,0.35294117647058826,0.009556061588227749
vision.late,mean,primary,2,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,6.379861354827881,0.8611111111111112,0.25,0.009440556168556213
vision.late,mean,primary,2,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,4.965950965881348,0.9817351598173516,0.42857142857142855,0.009440556168556213
vision.late,mean,primary,2,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.915665149688721,0.6925770308123249,0.3829787234042553,0.009440556168556213
vision.late,mean,primary,2,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,5.4973464012146,0.7913419913419913,0.5,0.009440556168556213
vision.late,mean,primary,2,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,8.8131685256958,0.5878787878787879,0.0,0.009440556168556213
vision.late,mean,primary,2,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.902374744415283,0.7016129032258065,0.56,0.009440556168556213
vision.late,mean,primary,2,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,4.259933948516846,0.7208333333333333,0.35714285714285715,0.009440556168556213
vision.late,mean,primary,2,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,5.053586959838867,0.7802197802197802,0.4166666666666667,0.009440556168556213
vision.late,mean,primary,2,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,6.283052921295166,0.5010351966873706,0.0,0.009440556168556213
vision.late,mean,primary,2,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,6.074341297149658,0.5933179723502304,0.2962962962962963,0.009440556168556213
vision.late,mean,primary,2,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,6.666319847106934,0.5058043117744611,0.11764705882352941,0.009440556168556213
vision.late,mean,primary,2,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,5.992509365081787,0.594847775175644,0.09090909090909091,0.009440556168556213
vision.late,mean,primary,2,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,4.993476390838623,0.5093984962406015,0.16,0.009440556168556213
vision.late,mean,primary,2,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.384659290313721,0.6088888888888889,0.40816326530612246,0.009440556168556213
vision.late,mean,primary,2,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.765027046203613,0.648493543758967,0.42105263157894735,0.009440556168556213
vision.late,mean,primary,2,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,4.668658256530762,0.5902668759811617,0.2564102564102564,0.009440556168556213
vision.late,mean,primary,2,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,6.89272403717041,1.0,0.8,0.009440556168556213
vision.late,mean,primary,2,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,4.632040977478027,0.6493506493506493,0.36,0.009440556168556213
vision.late,mean,primary,2,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,4.710702896118164,0.564327485380117,0.21428571428571427,0.009440556168556213
vision.late,mean,primary,2,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,4.142836093902588,0.6977124183006536,0.5128205128205128,0.009440556168556213
vision.late,mean,primary,2,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,4.314148426055908,0.8123076923076923,0.42105263157894735,0.009440556168556213
vision.late,mean,primary,2,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,4.989579200744629,0.4110169491525424,0.15384615384615385,0.009440556168556213
vision.late,mean,primary,2,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,4.791173458099365,0.6954732510288066,0.48,0.009440556168556213
vision.late,mean,primary,2,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,4.626287460327148,0.7758241758241758,0.5555555555555556,0.009440556168556213
vision.late,mean,primary,2,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,4.691987037658691,0.5586635586635587,0.27906976744186046,0.009440556168556213
vision.late,mean,primary,2,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,4.516877174377441,0.5726600985221675,0.35294117647058826,0.009440556168556213
vision.late,mean,prevalence,-1,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,120,has_breast_color::buff,has_breast_color,145,52,93,0.35862070322036743,75,26,49,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,294,has_crown_color::blue,has_crown_color,155,11,144,0.07096774131059647,75,4,71,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,295,has_crown_color::brown,has_crown_color,155,60,95,0.3870967626571655,75,33,42,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,299,has_crown_color::grey,has_crown_color,155,36,119,0.23225806653499603,75,18,57,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,305,has_crown_color::black,has_crown_color,155,45,110,0.29032257199287415,75,24,51,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,306,has_crown_color::white,has_crown_color,155,20,135,0.12903225421905518,75,10,65,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,308,has_crown_color::buff,has_crown_color,155,31,124,0.20000000298023224,75,16,59,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,309,has_wing_pattern::solid,has_wing_pattern,151,32,119,0.21192052960395813,72,18,54,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,310,has_wing_pattern::spotted,has_wing_pattern,151,31,120,0.20529800653457642,72,7,65,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,311,has_wing_pattern::striped,has_wing_pattern,151,55,96,0.3642384111881256,72,33,39,0.0,0.5,0.0,nan
vision.late,mean,prevalence,-1,312,has_wing_pattern::multi-colored,has_wing_pattern,151,33,118,0.21854305267333984,72,14,58,0.0,0.5,0.0,nan
vision.late,mean,shuffled_labels,0,2,has_bill_shape::dagger,has_bill_shape,160,14,146,0.08749999850988388,76,4,72,9.564998626708984,0.3819444444444444,0.0,0.012829906307160854
vision.late,mean,shuffled_labels,0,5,has_bill_shape::hooked_seabird,has_bill_shape,160,15,145,0.09375,76,3,73,7.529565811157227,0.639269406392694,0.0,0.012829906307160854
vision.late,mean,shuffled_labels,0,7,has_bill_shape::all-purpose,has_bill_shape,160,66,94,0.4124999940395355,76,34,42,4.433914661407471,0.5056022408963585,0.27450980392156865,0.012829906307160854
vision.late,mean,shuffled_labels,0,8,has_bill_shape::cone,has_bill_shape,160,44,116,0.2750000059604645,76,21,55,4.766224384307861,0.5454545454545454,0.13333333333333333,0.012829906307160854
vision.late,mean,shuffled_labels,0,96,has_head_pattern::malar,has_head_pattern,156,16,140,0.10256410390138626,76,10,66,5.05175256729126,0.5727272727272728,0.1111111111111111,0.012829906307160854
vision.late,mean,shuffled_labels,0,100,has_head_pattern::eyebrow,has_head_pattern,156,30,126,0.19230769574642181,76,14,62,4.2656755447387695,0.48847926267281105,0.16,0.012829906307160854
vision.late,mean,shuffled_labels,0,101,has_head_pattern::eyering,has_head_pattern,156,25,131,0.16025641560554504,76,16,60,4.6155805587768555,0.4270833333333333,0.13793103448275862,0.012829906307160854
vision.late,mean,shuffled_labels,0,102,has_head_pattern::plain,has_head_pattern,156,37,119,0.2371794879436493,76,13,63,4.586138725280762,0.44932844932844934,0.07692307692307693,0.012829906307160854
vision.late,mean,shuffled_labels,0,103,has_head_pattern::eyeline,has_head_pattern,156,18,138,0.11538461595773697,76,7,69,5.387942790985107,0.4824016563146998,0.2,0.012829906307160854
vision.late,mean,shuffled_labels,0,104,has_head_pattern::striped,has_head_pattern,156,15,141,0.09615384787321091,76,14,62,5.526900768280029,0.6025345622119815,0.3,0.012829906307160854
vision.late,mean,shuffled_labels,0,105,has_head_pattern::capped,has_head_pattern,156,16,140,0.10256410390138626,76,9,67,5.081864356994629,0.5837479270315091,0.2727272727272727,0.012829906307160854
vision.late,mean,shuffled_labels,0,107,has_breast_color::brown,has_breast_color,145,29,116,0.20000000298023224,75,14,61,4.687876224517822,0.45550351288056207,0.06896551724137931,0.012829906307160854
vision.late,mean,shuffled_labels,0,111,has_breast_color::grey,has_breast_color,145,40,105,0.27586206793785095,75,19,56,4.633877277374268,0.5911654135338346,0.2,0.012829906307160854
vision.late,mean,shuffled_labels,0,117,has_breast_color::black,has_breast_color,145,50,95,0.3448275923728943,75,30,45,4.600781440734863,0.5140740740740741,0.15,0.012829906307160854
vision.late,mean,shuffled_labels,0,118,has_breast_color::white,has_breast_color,145,51,94,0.35172414779663086,75,41,34,4.456058502197266,0.4483500717360115,0.2641509433962264,0.012829906307160854
